campaign_id,advertiser,industry,account_tier,sales_rep,ad_format,platform,quarter,month,impressions,clicks,ctr,cpm,booked_revenue,budget,actual_revenue,delivery_rate,cost_of_sale,gross_margin,margin_pct,deal_status,payment_status
5130,Toyota,Automotive,Mid-Market,Sarah K.,Audio Ad,Desktop,Q1 2025,Feb,481177,10441,0.0217,14.4,6928.95,7747.42,6825.02,0.985,1992.91,4832.11,70.8,In Flight,Pending
5131,Apple,Technology,Enterprise,Sarah K.,Display Banner,Multi-Platform,Q2 2025,Apr,107422,1181,0.011,25.01,2686.62,2632.3,2538.86,0.945,908.91,1629.95,64.2,Closed Won,Received
5132,Adobe,Technology,Mid-Market,Maria G.,Video Pre-Roll,Multi-Platform,Q3 2025,Sep,163705,2406,0.0147,20.99,3436.17,3692.23,3607.98,1.05,1306.09,2301.89,63.8,In Flight,Pending
5133,Red Bull,CPG,Enterprise,Maria G.,Video Pre-Roll,CTV,Q3 2025,Aug,149557,2123,0.0142,30.21,4518.12,4091.16,4608.48,1.02,1709.75,2898.73,62.9,Closed Won,Invoiced
5134,Samsung,Technology,Mid-Market,Alex T.,Display Banner,Multi-Platform,Q3 2025,Aug,140051,3361,0.024,18.2,2548.93,2835.88,2495.4,0.979,374.31,2121.09,85.0,Closed Won,Received
5135,Procter & Gamble,CPG,Growth,Alex T.,Sponsored Stream,Desktop,Q1 2025,Jan,618333,18178,0.0294,24.99,15452.14,14969.22,15081.29,0.976,5821.38,9259.91,61.4,Closed Won,Received
5136,Apple,Technology,Mid-Market,Maria G.,Video Pre-Roll,Mobile,Q2 2025,Apr,207856,3949,0.019,32.9,6838.46,7059.24,6339.25,0.927,1870.08,4469.17,70.5,Closed Won,Overdue
5137,Spotify,Entertainment,Mid-Market,James L.,Sponsored Stream,Desktop,Q4 2025,Oct,50000,1060,0.0212,33.17,1658.5,1607.14,1592.16,0.96,692.59,899.57,56.5,Renewal Pending,Received
5138,Meta,Technology,Mid-Market,David R.,Video Pre-Roll,Desktop,Q1 2025,Feb,552791,12880,0.0233,23.89,13206.18,13299.22,12360.98,0.936,4573.56,7787.42,63.0,Closed Won,Overdue
5139,Meta,Technology,Enterprise,David R.,Display Banner,Multi-Platform,Q4 2025,Dec,202774,3913,0.0193,27.49,5574.26,6180.99,5596.56,1.004,2311.38,3285.18,58.7,Closed Won,Received
5140,Intel,Technology,Mid-Market,David R.,Sponsored Stream,Desktop,Q1 2025,Jan,120709,2836,0.0235,20.72,2501.09,2210.9,2245.98,0.898,622.14,1623.84,72.3,Closed Won,Received
5141,Unilever,CPG,Enterprise,David R.,Display Banner,Mobile,Q4 2025,Oct,479047,5317,0.0111,38.26,18328.34,20512.06,16367.21,0.893,3879.03,12488.18,76.3,Closed Won,Received
5142,Adobe,Technology,Enterprise,Maria G.,Homepage Takeover,Multi-Platform,Q2 2025,Apr,87294,2854,0.0327,30.57,2668.58,2477.54,2705.94,1.014,1187.91,1518.03,56.1,Closed Won,Received
5143,Nike,Retail,Enterprise,Sarah K.,Video Pre-Roll,Desktop,Q3 2025,Sep,642139,14704,0.0229,31.76,20394.33,25614.76,18008.19,0.883,7311.33,10696.86,59.4,Closed Won,Invoiced
5144,Nike,Retail,Mid-Market,Maria G.,Sponsored Stream,Multi-Platform,Q1 2025,Feb,175368,4208,0.024,28.31,4964.67,5142.98,4190.18,0.844,1558.75,2631.43,62.8,Renewal Pending,Received
5145,Intel,Technology,Growth,David R.,Video Pre-Roll,Multi-Platform,Q1 2025,Feb,363831,9459,0.026,31.9,11606.21,9806.66,9981.34,0.86,3713.06,6268.28,62.8,Closed Won,Invoiced
5146,Apple,Technology,Enterprise,Maria G.,Interactive Overlay,Mobile,Q2 2025,May,1893621,19504,0.0103,21.89,41451.36,42868.32,40622.33,0.98,15923.95,24698.38,60.8,Closed Won,Received
5147,PepsiCo,CPG,Mid-Market,David R.,Video Pre-Roll,Desktop,Q1 2025,Jan,187976,4774,0.0254,22.81,4287.73,4238.66,4502.12,1.05,994.97,3507.15,77.9,Closed Won,Received
5148,Coca-Cola,CPG,Mid-Market,Priya S.,Interactive Overlay,Mobile,Q2 2025,May,150622,3479,0.0231,8.71,1311.92,1100.31,1113.82,0.849,510.13,603.69,54.2,Closed Won,Invoiced
5149,Adobe,Technology,Enterprise,Alex T.,Display Banner,Mobile,Q3 2025,Jul,69312,561,0.0081,12.1,838.68,853.3,815.2,0.972,273.09,542.11,66.5,Renewal Pending,Invoiced
5150,Spotify,Entertainment,Growth,Sarah K.,Sponsored Stream,Mobile,Q3 2025,Sep,147789,2261,0.0153,26.81,3962.22,3842.78,3692.79,0.932,1244.47,2448.32,66.3,Closed Won,Received
5151,Microsoft,Technology,Mid-Market,Priya S.,Display Banner,Mobile,Q4 2025,Dec,71044,866,0.0122,29.85,2120.66,1977.2,2141.87,1.01,659.7,1482.17,69.2,Closed Won,Received
5152,PepsiCo,CPG,Mid-Market,James L.,Audio Ad,Multi-Platform,Q3 2025,Aug,140143,2228,0.0159,9.64,1350.98,1619.03,1311.8,0.971,196.77,1115.03,85.0,Closed Won,Invoiced
5153,Netflix,Entertainment,Mid-Market,Maria G.,Video Pre-Roll,Desktop,Q3 2025,Jul,1649111,40238,0.0244,35.25,58131.16,61727.49,59003.13,1.015,24073.28,34929.85,59.2,In Flight,Pending
5154,Nike,Retail,Enterprise,James L.,Video Pre-Roll,CTV,Q2 2025,Apr,179096,5641,0.0315,34.43,6166.28,6071.66,5814.8,0.943,1453.7,4361.1,75.0,Closed Won,Received
5155,Red Bull,CPG,Mid-Market,Maria G.,Display Banner,Desktop,Q3 2025,Aug,104511,1661,0.0159,11.26,1176.79,1455.53,1003.8,0.853,362.37,641.43,63.9,Closed Won,Overdue
5156,Procter & Gamble,CPG,Mid-Market,Alex T.,Video Pre-Roll,Mobile,Q2 2025,Jun,137616,2201,0.016,20.57,2830.76,2431.14,2451.44,0.866,656.99,1794.45,73.2,Closed Won,Received
5157,Meta,Technology,Growth,Priya S.,Video Pre-Roll,Multi-Platform,Q4 2025,Dec,117067,2540,0.0217,26.08,3053.11,2799.04,2860.76,0.937,904.0,1956.76,68.4,Renewal Pending,Overdue
5158,Warner Bros,Entertainment,Enterprise,Alex T.,Audio Ad,Mobile,Q2 2025,Jun,376518,3200,0.0085,22.5,8471.66,7896.05,8107.38,0.957,2513.29,5594.09,69.0,In Flight,Pending
5159,PepsiCo,CPG,Mid-Market,David R.,Audio Ad,Desktop,Q1 2025,Mar,151421,2135,0.0141,17.72,2683.18,2316.28,2385.35,0.889,634.5,1750.85,73.4,Closed Won,Overdue
5160,Intel,Technology,Mid-Market,Alex T.,Display Banner,CTV,Q3 2025,Sep,589547,12970,0.022,17.53,10334.76,9509.44,10851.5,1.05,3548.44,7303.06,67.3,In Flight,Pending
5161,EA Games,Gaming,Enterprise,Alex T.,Audio Ad,CTV,Q2 2025,May,126389,2186,0.0173,18.48,2335.67,2401.93,2323.99,0.995,701.84,1622.15,69.8,Closed Won,Received
5162,EA Games,Gaming,Mid-Market,David R.,Homepage Takeover,CTV,Q4 2025,Nov,133084,3114,0.0234,38.89,5175.64,6436.32,3897.26,0.753,958.73,2938.53,75.4,Closed Won,Received
5163,Intel,Technology,Mid-Market,Maria G.,Video Pre-Roll,Mobile,Q4 2025,Nov,79425,2065,0.026,35.19,2794.97,3043.79,2543.42,0.91,1187.78,1355.64,53.3,Closed Won,Received
5164,Meta,Technology,Growth,David R.,Sponsored Stream,Mobile,Q1 2025,Mar,119765,2527,0.0211,27.36,3276.77,3555.02,2745.93,0.838,741.4,2004.53,73.0,In Flight,Pending
5165,Adobe,Technology,Mid-Market,Priya S.,Sponsored Stream,Multi-Platform,Q1 2025,Mar,50000,560,0.0112,24.69,1234.5,1149.17,1296.23,1.05,526.27,769.96,59.4,Closed Won,Received
5166,Samsung,Technology,Growth,Alex T.,Audio Ad,Multi-Platform,Q3 2025,Aug,50000,440,0.0088,22.96,1148.0,1136.96,851.82,0.742,355.21,496.61,58.3,In Flight,Pending
5167,Coca-Cola,CPG,Growth,David R.,Video Pre-Roll,Mobile,Q3 2025,Aug,268267,6787,0.0253,24.89,6677.17,8221.67,6363.34,0.953,2812.6,3550.74,55.8,Closed Won,Received
5168,EA Games,Gaming,Growth,Alex T.,Sponsored Stream,Multi-Platform,Q2 2025,Jun,50000,1445,0.0289,30.76,1538.0,1393.35,1430.34,0.93,421.95,1008.39,70.5,In Flight,Pending
5169,Netflix,Entertainment,Enterprise,Priya S.,Video Pre-Roll,Mobile,Q4 2025,Oct,225206,7116,0.0316,33.5,7544.4,6506.46,7431.23,0.985,2452.31,4978.92,67.0,Closed Won,Received
5170,EA Games,Gaming,Mid-Market,James L.,Video Pre-Roll,Mobile,Q3 2025,Aug,109054,2693,0.0247,31.43,3427.57,2911.96,3242.48,0.946,1079.75,2162.73,66.7,Closed Won,Invoiced
5171,EA Games,Gaming,Mid-Market,Priya S.,Video Pre-Roll,Desktop,Q2 2025,Jun,345111,10249,0.0297,32.17,11102.22,12843.72,11657.33,1.05,4697.9,6959.43,59.7,Closed Won,Received
5172,EA Games,Gaming,Growth,Sarah K.,Audio Ad,Mobile,Q1 2025,Mar,50000,910,0.0182,23.99,1199.5,1154.93,1191.1,0.993,388.3,802.8,67.4,Closed Won,Received
5173,Samsung,Technology,Mid-Market,Sarah K.,Interactive Overlay,Mobile,Q4 2025,Nov,262656,6750,0.0257,20.24,5316.16,6046.34,4109.39,0.773,1627.32,2482.07,60.4,Closed Won,Overdue
5174,Samsung,Technology,Enterprise,Sarah K.,Sponsored Stream,Desktop,Q2 2025,Apr,212199,6472,0.0305,28.19,5981.89,4852.66,6173.31,1.032,2000.15,4173.16,67.6,Closed Won,Invoiced
5175,Netflix,Entertainment,Mid-Market,Alex T.,Homepage Takeover,Mobile,Q4 2025,Dec,217512,6394,0.0294,42.37,9215.98,9182.29,8626.16,0.936,3985.29,4640.87,53.8,Renewal Pending,Invoiced
5176,Nike,Retail,Mid-Market,Maria G.,Display Banner,Multi-Platform,Q2 2025,May,399959,8159,0.0204,17.68,7071.28,7400.01,7297.56,1.032,2546.85,4750.71,65.1,Closed Won,Invoiced
5177,Nike,Retail,Growth,Maria G.,Video Pre-Roll,CTV,Q3 2025,Sep,172168,3357,0.0195,25.83,4447.1,4763.93,3980.15,0.895,1341.31,2638.84,66.3,Closed Won,Received
5178,Red Bull,CPG,Growth,Maria G.,Video Pre-Roll,CTV,Q4 2025,Dec,50000,545,0.0109,27.53,1376.5,1323.45,1149.38,0.835,441.36,708.02,61.6,Closed Won,Invoiced
5179,Samsung,Technology,Mid-Market,Alex T.,Display Banner,Multi-Platform,Q4 2025,Dec,233114,4265,0.0183,30.05,7005.08,6596.9,5744.17,0.82,2952.5,2791.67,48.6,Closed Won,Received
5180,Meta,Technology,Enterprise,Priya S.,Sponsored Stream,Desktop,Q2 2025,Jun,210183,5653,0.0269,36.2,7608.62,9484.3,7646.66,1.005,2209.88,5436.78,71.1,Closed Won,Received
5181,Spotify,Entertainment,Mid-Market,Maria G.,Homepage Takeover,Mobile,Q2 2025,Apr,133826,3024,0.0226,32.41,4337.3,3714.64,4267.9,0.984,1937.63,2330.27,54.6,In Flight,Pending
5182,Toyota,Automotive,Enterprise,James L.,Video Pre-Roll,Multi-Platform,Q4 2025,Nov,82998,1386,0.0167,30.77,2553.85,2417.25,2229.51,0.873,597.51,1632.0,73.2,Closed Won,Received
5183,Unilever,CPG,Enterprise,Sarah K.,Video Pre-Roll,Mobile,Q2 2025,May,121937,2889,0.0237,25.55,3115.49,2670.44,2199.54,0.706,778.64,1420.9,64.6,In Flight,Pending
5184,EA Games,Gaming,Growth,Priya S.,Video Pre-Roll,Mobile,Q1 2025,Feb,522535,13899,0.0266,26.67,13936.01,11562.42,14047.5,1.008,3806.87,10240.63,72.9,Closed Won,Received
5185,Spotify,Entertainment,Enterprise,Sarah K.,Display Banner,Desktop,Q4 2025,Nov,77969,1372,0.0176,27.93,2177.67,2203.96,1648.5,0.757,515.98,1132.52,68.7,Renewal Pending,Invoiced
5186,Netflix,Entertainment,Mid-Market,Maria G.,Audio Ad,Multi-Platform,Q1 2025,Feb,50000,495,0.0099,13.69,684.5,620.68,718.72,1.05,202.68,516.04,71.8,Closed Won,Received
5187,Intel,Technology,Growth,Priya S.,Sponsored Stream,Mobile,Q1 2025,Jan,50281,1055,0.021,21.78,1095.12,1176.4,880.48,0.804,369.8,510.68,58.0,Closed Won,Invoiced
5188,Samsung,Technology,Mid-Market,David R.,Interactive Overlay,Multi-Platform,Q1 2025,Mar,158223,3844,0.0243,18.4,2911.3,3084.42,2681.31,0.921,804.39,1876.92,70.0,Closed Won,Received
5189,Spotify,Entertainment,Enterprise,James L.,Display Banner,Mobile,Q3 2025,Sep,619507,9540,0.0154,25.32,15685.92,13196.02,14713.39,0.938,5929.5,8783.89,59.7,Renewal Pending,Overdue
5190,Unilever,CPG,Growth,Maria G.,Display Banner,CTV,Q3 2025,Aug,949680,19278,0.0203,18.37,17445.62,19143.5,16555.89,0.949,4917.1,11638.79,70.3,In Flight,Pending
5191,Sony,Technology,Enterprise,Maria G.,Video Pre-Roll,Multi-Platform,Q2 2025,Jun,273808,5859,0.0214,27.75,7598.17,7423.16,7187.87,0.946,2508.57,4679.3,65.1,Closed Won,Invoiced
5192,Sony,Technology,Growth,James L.,Interactive Overlay,CTV,Q2 2025,Jun,74235,1833,0.0247,12.35,916.8,1028.88,852.62,0.93,422.9,429.72,50.4,Closed Won,Invoiced
5193,Nike,Retail,Growth,James L.,Sponsored Stream,Mobile,Q2 2025,Jun,80815,2004,0.0248,24.83,2006.64,2177.99,1775.88,0.885,488.37,1287.51,72.5,Renewal Pending,Overdue
5194,PepsiCo,CPG,Growth,David R.,Video Pre-Roll,Mobile,Q3 2025,Aug,327967,6362,0.0194,30.39,9966.92,10610.04,8990.16,0.902,2490.27,6499.89,72.3,Closed Won,Received
5195,Spotify,Entertainment,Mid-Market,Maria G.,Homepage Takeover,Multi-Platform,Q1 2025,Feb,472271,14923,0.0316,26.73,12623.8,10755.95,10957.46,0.868,3561.17,7396.29,67.5,Closed Won,Received
5196,Sony,Technology,Mid-Market,Alex T.,Display Banner,Mobile,Q4 2025,Oct,97382,973,0.01,31.86,3102.59,2922.42,2882.31,0.929,1003.04,1879.27,65.2,In Flight,Pending
5197,Coca-Cola,CPG,Enterprise,Maria G.,Sponsored Stream,Mobile,Q2 2025,May,508672,12920,0.0254,31.43,15987.56,14520.64,12470.3,0.78,5137.76,7332.54,58.8,Renewal Pending,Received
5198,Intel,Technology,Growth,Sarah K.,Audio Ad,Desktop,Q4 2025,Oct,135449,2153,0.0159,15.07,2041.22,2606.32,1928.95,0.945,682.85,1246.1,64.6,In Flight,Pending
5199,Toyota,Automotive,Growth,Priya S.,Homepage Takeover,Multi-Platform,Q1 2025,Feb,288204,7608,0.0264,35.52,10237.01,10194.62,9336.15,0.912,3501.06,5835.09,62.5,Renewal Pending,Invoiced
5200,Red Bull,CPG,Mid-Market,Priya S.,Homepage Takeover,Desktop,Q4 2025,Dec,406920,13021,0.032,40.25,16378.53,17166.46,16165.61,0.987,3798.92,12366.69,76.5,Closed Won,Received
5201,Coca-Cola,CPG,Enterprise,Sarah K.,Video Pre-Roll,CTV,Q2 2025,Apr,50000,1295,0.0259,26.81,1340.5,1265.72,1201.09,0.896,456.41,744.68,62.0,Closed Won,Received
5202,Red Bull,CPG,Enterprise,Priya S.,Video Pre-Roll,Mobile,Q1 2025,Jan,233549,5908,0.0253,33.7,7870.6,6107.0,7618.74,0.968,2917.98,4700.76,61.7,In Flight,Pending
5203,Intel,Technology,Enterprise,James L.,Video Pre-Roll,Mobile,Q4 2025,Oct,510381,11891,0.0233,30.9,15770.77,22114.76,15203.02,0.964,6339.66,8863.36,58.3,In Flight,Pending
5204,Adobe,Technology,Mid-Market,Priya S.,Video Pre-Roll,CTV,Q4 2025,Nov,103929,3356,0.0323,34.16,3550.21,3387.82,3227.14,0.909,1023.0,2204.14,68.3,In Flight,Pending
5205,Intel,Technology,Mid-Market,Priya S.,Sponsored Stream,Desktop,Q2 2025,Apr,69893,2257,0.0323,27.83,1945.12,1538.16,1843.97,0.948,643.55,1200.42,65.1,Renewal Pending,Overdue
5206,PepsiCo,CPG,Growth,Sarah K.,Sponsored Stream,Mobile,Q4 2025,Nov,241790,7156,0.0296,31.58,7635.73,8133.28,6207.85,0.813,2613.5,3594.35,57.9,Closed Won,Received
5207,Nike,Retail,Mid-Market,David R.,Video Pre-Roll,Multi-Platform,Q3 2025,Jul,181090,4853,0.0268,32.71,5923.45,5818.82,6083.38,1.027,1484.34,4599.04,75.6,Closed Won,Received
5208,Microsoft,Technology,Enterprise,Priya S.,Interactive Overlay,Multi-Platform,Q4 2025,Nov,125261,2254,0.018,30.92,3873.07,3582.23,3392.81,0.876,580.17,2812.64,82.9,Closed Won,Overdue
5209,Adobe,Technology,Mid-Market,Alex T.,Video Pre-Roll,Desktop,Q2 2025,Apr,162466,3704,0.0228,20.46,3324.05,4484.12,3011.59,0.906,719.77,2291.82,76.1,In Flight,Pending
5210,Riot Games,Gaming,Mid-Market,Priya S.,Display Banner,Multi-Platform,Q3 2025,Sep,50000,910,0.0182,19.9,995.0,964.2,831.82,0.836,237.9,593.92,71.4,Closed Won,Invoiced
5211,Microsoft,Technology,Mid-Market,David R.,Video Pre-Roll,CTV,Q3 2025,Sep,224938,6365,0.0283,35.47,7978.55,8818.88,6853.57,0.859,3132.08,3721.49,54.3,In Flight,Pending
5212,Nike,Retail,Mid-Market,Sarah K.,Display Banner,Multi-Platform,Q2 2025,Apr,581914,11347,0.0195,24.84,14454.74,11603.41,15177.48,1.05,8393.15,6784.33,44.7,Closed Won,Received
5213,Unilever,CPG,Growth,David R.,Video Pre-Roll,Mobile,Q4 2025,Nov,91881,2379,0.0259,26.45,2430.25,2492.27,2262.56,0.931,586.0,1676.56,74.1,Closed Won,Received
5214,Riot Games,Gaming,Growth,Sarah K.,Display Banner,Mobile,Q1 2025,Feb,83890,2097,0.025,25.98,2179.46,2382.55,1952.8,0.896,667.86,1284.94,65.8,Closed Won,Received
5215,Procter & Gamble,CPG,Enterprise,James L.,Display Banner,Multi-Platform,Q1 2025,Feb,186847,2671,0.0143,25.65,4792.63,4350.62,4294.2,0.896,1275.38,3018.82,70.3,In Flight,Pending
5216,Coca-Cola,CPG,Enterprise,Sarah K.,Audio Ad,Multi-Platform,Q3 2025,Sep,1585962,31877,0.0201,15.76,24994.76,23612.0,22995.18,0.92,9152.08,13843.1,60.2,Closed Won,Received
5217,Adobe,Technology,Mid-Market,James L.,Video Pre-Roll,Mobile,Q3 2025,Sep,392348,10789,0.0275,27.04,10609.09,9579.21,10375.69,0.978,3922.01,6453.68,62.2,In Flight,Pending
5218,Sony,Technology,Enterprise,James L.,Video Pre-Roll,Mobile,Q1 2025,Mar,150943,3803,0.0252,31.39,4738.1,3854.46,4434.86,0.936,1161.93,3272.93,73.8,Closed Won,Invoiced
5219,Sony,Technology,Mid-Market,Sarah K.,Video Pre-Roll,Mobile,Q2 2025,May,167993,4267,0.0254,20.62,3464.02,3725.65,3245.79,0.937,934.79,2311.0,71.2,Closed Won,Invoiced
5220,Intel,Technology,Enterprise,Alex T.,Sponsored Stream,Mobile,Q4 2025,Nov,424674,11593,0.0273,39.53,16787.36,13916.59,14202.11,0.846,4771.91,9430.2,66.4,Closed Won,Received
5221,EA Games,Gaming,Mid-Market,Maria G.,Video Pre-Roll,Mobile,Q2 2025,May,78629,1533,0.0195,38.15,2999.7,2448.15,2687.73,0.896,1271.3,1416.43,52.7,In Flight,Pending
5222,Samsung,Technology,Enterprise,Sarah K.,Interactive Overlay,Mobile,Q3 2025,Jul,265506,6106,0.023,27.83,7389.03,8139.67,6893.96,0.933,1964.78,4929.18,71.5,Closed Won,Invoiced
5223,Nike,Retail,Mid-Market,Priya S.,Homepage Takeover,Multi-Platform,Q4 2025,Oct,66571,2043,0.0307,38.81,2583.62,2810.11,2371.76,0.918,462.49,1909.27,80.5,Renewal Pending,Received
5224,Sony,Technology,Growth,Alex T.,Homepage Takeover,Desktop,Q2 2025,Apr,341100,9755,0.0286,31.59,10775.35,10714.63,9557.74,0.887,4587.72,4970.02,52.0,Closed Won,Received
5225,Meta,Technology,Enterprise,Alex T.,Homepage Takeover,CTV,Q4 2025,Dec,128648,2289,0.0178,42.64,5485.55,5620.22,4821.8,0.879,1928.72,2893.08,60.0,Closed Won,Invoiced
5226,Netflix,Entertainment,Enterprise,Priya S.,Video Pre-Roll,Desktop,Q4 2025,Dec,191100,2885,0.0151,29.12,5564.83,4617.78,5314.41,0.955,1243.57,4070.84,76.6,Closed Won,Received
5227,Netflix,Entertainment,Mid-Market,Maria G.,Video Pre-Roll,Mobile,Q3 2025,Aug,122137,2308,0.0189,23.61,2883.65,3217.18,2759.65,0.957,1051.43,1708.22,61.9,Closed Won,Received
5228,PepsiCo,CPG,Growth,Alex T.,Display Banner,Desktop,Q3 2025,Jul,284631,4098,0.0144,8.19,2331.13,2264.64,2328.8,0.999,1003.71,1325.09,56.9,Closed Won,Received
5229,PepsiCo,CPG,Enterprise,James L.,Homepage Takeover,Mobile,Q3 2025,Aug,141528,3283,0.0232,38.17,5402.12,5948.54,5056.38,0.936,1815.24,3241.14,64.1,Closed Won,Received
5230,Coca-Cola,CPG,Mid-Market,Maria G.,Video Pre-Roll,Multi-Platform,Q3 2025,Jul,914723,23965,0.0262,24.31,22236.92,21951.2,16766.64,0.754,8148.59,8618.05,51.4,In Flight,Pending
5231,Red Bull,CPG,Enterprise,Priya S.,Video Pre-Roll,Multi-Platform,Q4 2025,Oct,506406,14685,0.029,37.09,18782.6,14942.36,19721.73,1.05,8007.02,11714.71,59.4,Closed Won,Invoiced
5232,Sony,Technology,Growth,Maria G.,Audio Ad,Desktop,Q2 2025,May,57329,1244,0.0217,18.6,1066.32,874.92,979.95,0.919,373.36,606.59,61.9,Closed Won,Invoiced
5233,Sony,Technology,Mid-Market,Sarah K.,Video Pre-Roll,Mobile,Q2 2025,May,189693,4685,0.0247,20.95,3974.07,3801.4,3525.0,0.887,1304.25,2220.75,63.0,Closed Won,Invoiced
5234,Coca-Cola,CPG,Growth,Maria G.,Interactive Overlay,Mobile,Q2 2025,Apr,293057,7736,0.0264,19.0,5568.08,5176.85,5094.79,0.915,1854.5,3240.29,63.6,Closed Won,Invoiced
5235,Intel,Technology,Growth,James L.,Sponsored Stream,Multi-Platform,Q1 2025,Jan,112811,2504,0.0222,24.43,2755.97,2608.39,2447.3,0.888,1071.92,1375.38,56.2,Closed Won,Received
5236,Nike,Retail,Enterprise,Sarah K.,Video Pre-Roll,Multi-Platform,Q1 2025,Mar,429330,9531,0.0222,37.28,16005.42,16611.41,13684.63,0.855,4584.35,9100.28,66.5,Renewal Pending,Received
5237,Intel,Technology,Growth,David R.,Video Pre-Roll,Mobile,Q4 2025,Nov,390709,6720,0.0172,26.78,10463.19,8506.76,10138.83,0.969,4511.78,5627.05,55.5,In Flight,Pending
5238,Unilever,CPG,Enterprise,Priya S.,Video Pre-Roll,CTV,Q3 2025,Aug,152230,4414,0.029,26.65,4056.93,3502.35,3683.69,0.908,1403.49,2280.2,61.9,In Flight,Pending
5239,EA Games,Gaming,Growth,Priya S.,Sponsored Stream,Multi-Platform,Q3 2025,Aug,356814,12417,0.0348,22.93,8181.75,7957.94,7469.94,0.913,2696.65,4773.29,63.9,Closed Won,Received
5240,Microsoft,Technology,Mid-Market,Maria G.,Sponsored Stream,Desktop,Q3 2025,Aug,50000,1165,0.0233,22.5,1125.0,1155.06,810.0,0.72,258.39,551.61,68.1,Closed Won,Received
5241,Toyota,Automotive,Growth,Alex T.,Sponsored Stream,Mobile,Q4 2025,Oct,482178,6798,0.0141,33.15,15984.2,16281.08,14417.75,0.902,4613.68,9804.07,68.0,Closed Won,Received
5242,Spotify,Entertainment,Enterprise,Sarah K.,Audio Ad,Multi-Platform,Q3 2025,Sep,330779,3373,0.0102,14.77,4885.61,4694.75,4074.6,0.834,1556.5,2518.1,61.8,Closed Won,Received
5243,Microsoft,Technology,Enterprise,David R.,Sponsored Stream,CTV,Q4 2025,Nov,68176,1479,0.0217,35.06,2390.25,2400.35,2098.64,0.878,946.49,1152.15,54.9,Closed Won,Invoiced
5244,Intel,Technology,Mid-Market,Sarah K.,Video Pre-Roll,Mobile,Q2 2025,Apr,199088,3265,0.0164,28.15,5604.33,4930.17,5262.47,0.939,2104.99,3157.48,60.0,Closed Won,Received
5245,Coca-Cola,CPG,Mid-Market,Priya S.,Video Pre-Roll,Mobile,Q4 2025,Oct,50000,890,0.0178,28.88,1444.0,1365.51,1257.72,0.871,350.9,906.82,72.1,Renewal Pending,Overdue
5246,Sony,Technology,Enterprise,Sarah K.,Interactive Overlay,Mobile,Q3 2025,Jul,88367,1944,0.022,9.99,882.79,996.88,778.62,0.882,147.94,630.68,81.0,Renewal Pending,Received
5247,Coca-Cola,CPG,Mid-Market,David R.,Video Pre-Roll,Mobile,Q2 2025,Apr,391019,10283,0.0263,32.67,12774.59,14812.73,11854.82,0.928,5026.44,6828.38,57.6,Closed Won,Received
5248,Riot Games,Gaming,Enterprise,Alex T.,Video Pre-Roll,CTV,Q3 2025,Jul,161092,2045,0.0127,30.33,4885.92,4366.73,4294.72,0.879,2654.14,1640.58,38.2,In Flight,Pending
5249,Disney,Entertainment,Mid-Market,Maria G.,Sponsored Stream,Mobile,Q3 2025,Aug,154112,3436,0.0223,29.39,4529.35,5259.11,3786.54,0.836,1219.27,2567.27,67.8,In Flight,Pending
5250,Riot Games,Gaming,Growth,James L.,Display Banner,CTV,Q1 2025,Feb,168751,2565,0.0152,16.84,2841.77,2965.84,2222.26,0.782,675.57,1546.69,69.6,Closed Won,Overdue
5251,Samsung,Technology,Mid-Market,Sarah K.,Audio Ad,Multi-Platform,Q3 2025,Sep,153715,1491,0.0097,22.05,3389.42,3578.19,3209.78,0.947,1386.62,1823.16,56.8,Renewal Pending,Received
5252,Coca-Cola,CPG,Enterprise,James L.,Sponsored Stream,Desktop,Q2 2025,May,358610,9395,0.0262,35.69,12798.79,15032.98,11250.14,0.879,2970.04,8280.1,73.6,Closed Won,Received
5253,Sony,Technology,Mid-Market,Priya S.,Video Pre-Roll,Mobile,Q1 2025,Jan,99191,2221,0.0224,31.19,3093.77,2982.74,2434.8,0.787,1217.4,1217.4,50.0,In Flight,Pending
5254,PepsiCo,CPG,Enterprise,Maria G.,Audio Ad,Mobile,Q4 2025,Dec,227630,2913,0.0128,27.34,6223.4,6317.26,6347.87,1.02,2482.02,3865.85,60.9,Closed Won,Received
5255,Toyota,Automotive,Growth,Maria G.,Video Pre-Roll,CTV,Q3 2025,Jul,65140,1218,0.0187,19.12,1245.48,1348.71,1179.47,0.947,409.28,770.19,65.3,Closed Won,Received
5256,Nike,Retail,Enterprise,Sarah K.,Display Banner,Desktop,Q4 2025,Oct,294454,4829,0.0164,28.03,8253.55,6601.67,6809.18,0.825,1858.91,4950.27,72.7,Closed Won,Received
5257,Toyota,Automotive,Mid-Market,Alex T.,Display Banner,CTV,Q3 2025,Aug,125857,1409,0.0112,19.34,2434.07,3436.55,2103.04,0.864,921.13,1181.91,56.2,Renewal Pending,Received
5258,Nike,Retail,Growth,Maria G.,Video Pre-Roll,Multi-Platform,Q2 2025,Apr,157504,2252,0.0143,23.26,3663.54,4086.96,3678.19,1.004,1125.53,2552.66,69.4,Closed Won,Invoiced
5259,Disney,Entertainment,Growth,Sarah K.,Display Banner,Mobile,Q3 2025,Aug,121815,1839,0.0151,13.99,1704.19,1830.91,1544.0,0.906,650.02,893.98,57.9,Closed Won,Invoiced
